id,postid,votetypeid,userid,creationdate,bountyamount,jsonfield
655,38,2,,2014-01-22 00:00:00,,
656,186,2,,2014-01-22 00:00:00,,
657,194,2,,2014-01-22 00:00:00,,
658,54,2,,2014-01-22 00:00:00,,
660,77,2,,2014-01-22 00:00:00,,
661,190,2,,2014-01-22 00:00:00,,
662,169,16,,2014-01-22 00:00:00,,
663,170,1,,2014-01-22 00:00:00,,
664,189,2,,2014-01-22 00:00:00,,
665,100,2,,2014-01-22 00:00:00,,
666,6,16,,2014-01-22 00:00:00,,
667,101,2,,2014-01-22 00:00:00,,
668,170,2,,2014-01-22 00:00:00,,
669,190,16,,2014-01-22 00:00:00,,
670,189,3,,2014-01-22 00:00:00,,
671,167,2,,2014-01-22 00:00:00,,
672,81,2,,2014-01-22 00:00:00,,
673,199,2,,2014-01-22 00:00:00,,
674,189,3,,2014-01-22 00:00:00,,
675,48,16,,2014-01-22 00:00:00,,
676,204,2,,2014-01-22 00:00:00,,
677,171,2,,2014-01-22 00:00:00,,
678,172,2,,2014-01-22 00:00:00,,
679,203,2,,2014-01-22 00:00:00,,
680,170,2,,2014-01-22 00:00:00,,
681,188,2,,2014-01-22 00:00:00,,
682,107,2,,2014-01-22 00:00:00,,
683,202,2,,2014-01-22 00:00:00,,
684,199,2,,2014-01-22 00:00:00,,
685,204,2,,2014-01-22 00:00:00,,
686,171,16,,2014-01-22 00:00:00,,
687,170,16,,2014-01-22 00:00:00,,
688,187,2,,2014-01-22 00:00:00,,
689,44,2,,2014-01-22 00:00:00,,
690,35,2,,2014-01-22 00:00:00,,
691,204,2,,2014-01-22 00:00:00,,
692,189,10,,2014-01-22 00:00:00,,
693,199,2,,2014-01-22 00:00:00,,
694,198,2,,2014-01-22 00:00:00,,
695,193,2,,2014-01-22 00:00:00,,
696,193,16,,2014-01-22 00:00:00,,
697,192,2,,2014-01-22 00:00:00,,
698,170,2,,2014-01-22 00:00:00,,
699,169,2,,2014-01-22 00:00:00,,
700,170,2,,2014-01-22 00:00:00,,
701,169,2,,2014-01-22 00:00:00,,
702,170,2,,2014-01-22 00:00:00,,
703,197,2,,2014-01-22 00:00:00,,
704,197,1,,2014-01-22 00:00:00,,
705,208,10,,2014-01-22 00:00:00,,
706,10,2,,2014-01-22 00:00:00,,
707,169,2,,2014-01-22 00:00:00,,
708,170,2,,2014-01-22 00:00:00,,
709,194,2,,2014-01-22 00:00:00,,
710,209,2,,2014-01-22 00:00:00,,
711,209,1,,2014-01-22 00:00:00,,
712,91,1,,2014-01-22 00:00:00,,
713,97,1,,2014-01-22 00:00:00,,
714,175,1,,2014-01-22 00:00:00,,
717,182,2,,2014-01-22 00:00:00,,
718,22,2,,2014-01-22 00:00:00,,
719,170,16,,2014-01-22 00:00:00,,
722,169,2,,2014-01-22 00:00:00,,
724,170,2,,2014-01-22 00:00:00,,
731,178,3,,2014-01-22 00:00:00,,
767,190,2,,2014-01-22 00:00:00,,
769,153,2,,2014-01-22 00:00:00,,
770,104,2,,2014-01-22 00:00:00,,
771,104,1,,2014-01-22 00:00:00,,
772,65,1,,2014-01-22 00:00:00,,
773,50,2,,2014-01-22 00:00:00,,
774,140,2,,2014-01-22 00:00:00,,
775,211,2,,2014-01-22 00:00:00,,
776,139,2,,2014-01-22 00:00:00,,
777,63,2,,2014-01-22 00:00:00,,
778,210,2,,2014-01-22 00:00:00,,
779,195,2,,2014-01-22 00:00:00,,
780,153,2,,2014-01-22 00:00:00,,
781,110,2,,2014-01-22 00:00:00,,
782,113,2,,2014-01-22 00:00:00,,
783,120,2,,2014-01-22 00:00:00,,
784,99,2,,2014-01-22 00:00:00,,
785,112,2,,2014-01-22 00:00:00,,
786,150,2,,2014-01-22 00:00:00,,
787,156,2,,2014-01-22 00:00:00,,
788,149,2,,2014-01-22 00:00:00,,
789,22,2,,2014-01-22 00:00:00,,
790,26,2,,2014-01-22 00:00:00,,
791,213,2,,2014-01-22 00:00:00,,
792,214,2,,2014-01-22 00:00:00,,
793,93,2,,2014-01-22 00:00:00,,
794,215,2,,2014-01-22 00:00:00,,
795,81,16,,2014-01-22 00:00:00,,
796,184,16,,2014-01-22 00:00:00,,
797,215,2,,2014-01-22 00:00:00,,
798,212,2,,2014-01-22 00:00:00,,
799,214,2,,2014-01-22 00:00:00,,
800,217,2,,2014-01-22 00:00:00,,
801,215,2,,2014-01-22 00:00:00,,
802,167,2,,2014-01-22 00:00:00,,
803,121,2,,2014-01-22 00:00:00,,
804,217,2,,2014-01-22 00:00:00,,
805,216,2,,2014-01-22 00:00:00,,
806,6,2,,2014-01-22 00:00:00,,
807,100,2,,2014-01-22 00:00:00,,
808,101,2,,2014-01-22 00:00:00,,
809,216,2,,2014-01-22 00:00:00,,
810,14,2,,2014-01-22 00:00:00,,
811,6,2,,2014-01-22 00:00:00,,
812,134,2,,2014-01-22 00:00:00,,
813,18,2,,2014-01-22 00:00:00,,
814,80,2,,2014-01-22 00:00:00,,
815,201,2,,2014-01-22 00:00:00,,
816,181,2,,2014-01-22 00:00:00,,
817,89,2,,2014-01-22 00:00:00,,
818,153,2,,2014-01-22 00:00:00,,
819,179,2,,2014-01-22 00:00:00,,
820,195,2,,2014-01-22 00:00:00,,
821,178,3,,2014-01-22 00:00:00,,
822,150,2,,2014-01-22 00:00:00,,
823,184,2,,2014-01-22 00:00:00,,
824,210,2,,2014-01-22 00:00:00,,
825,213,2,,2014-01-22 00:00:00,,
826,195,16,,2014-01-22 00:00:00,,
827,184,15,,2014-01-22 00:00:00,,
828,22,2,,2014-01-22 00:00:00,,
829,26,2,,2014-01-22 00:00:00,,
830,195,2,,2014-01-22 00:00:00,,
831,180,2,,2014-01-22 00:00:00,,
832,213,2,,2014-01-22 00:00:00,,
833,172,2,,2014-01-22 00:00:00,,
834,167,2,,2014-01-22 00:00:00,,
835,167,1,,2014-01-22 00:00:00,,
836,223,2,,2014-01-22 00:00:00,,
837,226,2,,2014-01-22 00:00:00,,
838,190,2,,2014-01-22 00:00:00,,
839,191,2,,2014-01-22 00:00:00,,
840,222,2,,2014-01-22 00:00:00,,
841,179,2,,2014-01-22 00:00:00,,
842,175,2,,2014-01-22 00:00:00,,
843,227,2,,2014-01-22 00:00:00,,
844,226,2,,2014-01-22 00:00:00,,
845,170,2,,2014-01-22 00:00:00,,
846,188,2,,2014-01-22 00:00:00,,
847,172,16,,2014-01-22 00:00:00,,
848,228,2,,2014-01-22 00:00:00,,
849,205,2,,2014-01-22 00:00:00,,
850,216,2,,2014-01-22 00:00:00,,
851,230,3,,2014-01-22 00:00:00,,
852,226,2,,2014-01-22 00:00:00,,
853,152,16,,2014-01-22 00:00:00,,
854,152,3,,2014-01-22 00:00:00,,
855,220,2,,2014-01-22 00:00:00,,
857,195,2,,2014-01-22 00:00:00,,
858,226,2,,2014-01-22 00:00:00,,
859,226,2,,2014-01-22 00:00:00,,
860,221,2,,2014-01-22 00:00:00,,
861,221,2,,2014-01-22 00:00:00,,
862,195,2,,2014-01-22 00:00:00,,
863,185,2,,2014-01-22 00:00:00,,
864,161,2,,2014-01-22 00:00:00,,
865,232,2,,2014-01-22 00:00:00,,
866,224,2,,2014-01-22 00:00:00,,
867,235,2,,2014-01-22 00:00:00,,
868,223,2,,2014-01-22 00:00:00,,
869,223,2,,2014-01-22 00:00:00,,
870,234,2,,2014-01-22 00:00:00,,
871,234,2,,2014-01-22 00:00:00,,
872,222,2,,2014-01-22 00:00:00,,
873,190,2,,2014-01-22 00:00:00,,
874,201,2,,2014-01-22 00:00:00,,
875,200,2,,2014-01-22 00:00:00,,
876,195,2,,2014-01-22 00:00:00,,
877,221,2,,2014-01-22 00:00:00,,
878,214,2,,2014-01-22 00:00:00,,
879,238,2,,2014-01-22 00:00:00,,
880,235,2,,2014-01-22 00:00:00,,
881,238,2,,2014-01-22 00:00:00,,
882,182,2,,2014-01-22 00:00:00,,
883,233,2,,2014-01-22 00:00:00,,
884,226,2,,2014-01-22 00:00:00,,
885,226,1,,2014-01-22 00:00:00,,
886,117,1,,2014-01-22 00:00:00,,
887,117,2,,2014-01-22 00:00:00,,
888,42,1,,2014-01-22 00:00:00,,
889,42,2,,2014-01-22 00:00:00,,
890,238,2,,2014-01-22 00:00:00,,
891,221,1,,2014-01-22 00:00:00,,
892,221,2,,2014-01-22 00:00:00,,
893,235,2,,2014-01-22 00:00:00,,
894,239,2,,2014-01-22 00:00:00,,
895,238,2,,2014-01-22 00:00:00,,
896,233,2,,2014-01-22 00:00:00,,
897,229,2,,2014-01-22 00:00:00,,
898,230,2,,2014-01-22 00:00:00,,
899,240,2,,2014-01-22 00:00:00,,
900,240,2,,2014-01-22 00:00:00,,
901,218,1,,2014-01-22 00:00:00,,
902,218,2,,2014-01-22 00:00:00,,
903,233,2,,2014-01-22 00:00:00,,
904,240,2,,2014-01-22 00:00:00,,
905,240,2,,2014-01-22 00:00:00,,
906,235,2,,2014-01-22 00:00:00,,
907,220,2,,2014-01-22 00:00:00,,
908,226,2,,2014-01-22 00:00:00,,
909,179,1,,2014-01-22 00:00:00,,
910,204,2,,2014-01-22 00:00:00,,
911,198,2,,2014-01-22 00:00:00,,
912,199,2,,2014-01-22 00:00:00,,
913,232,2,,2014-01-22 00:00:00,,
914,192,2,,2014-01-22 00:00:00,,
915,193,2,,2014-01-22 00:00:00,,
916,190,2,,2014-01-22 00:00:00,,
917,191,2,,2014-01-22 00:00:00,,
919,241,2,,2014-01-22 00:00:00,,
920,241,1,,2014-01-22 00:00:00,,
921,169,2,,2014-01-22 00:00:00,,
922,170,2,,2014-01-22 00:00:00,,
923,186,2,,2014-01-22 00:00:00,,
924,194,2,,2014-01-22 00:00:00,,
925,6,2,,2014-01-22 00:00:00,,
926,207,2,,2014-01-22 00:00:00,,
927,100,2,,2014-01-22 00:00:00,,
928,101,2,,2014-01-22 00:00:00,,
929,15,2,,2014-01-22 00:00:00,,
930,181,2,,2014-01-22 00:00:00,,
931,81,3,,2014-01-22 00:00:00,,
932,2,2,,2014-01-22 00:00:00,,
934,110,2,,2014-01-22 00:00:00,,
935,99,2,,2014-01-22 00:00:00,,
936,147,3,,2014-01-22 00:00:00,,
937,31,2,,2014-01-22 00:00:00,,
938,179,2,,2014-01-22 00:00:00,,
939,31,16,,2014-01-22 00:00:00,,
940,125,2,,2014-01-22 00:00:00,,
941,241,2,,2014-01-22 00:00:00,,
942,170,16,,2014-01-23 00:00:00,,
943,172,2,,2014-01-23 00:00:00,,
944,205,2,,2014-01-23 00:00:00,,
945,228,2,,2014-01-23 00:00:00,,
946,169,2,,2014-01-23 00:00:00,,
947,170,2,,2014-01-23 00:00:00,,
948,153,2,,2014-01-23 00:00:00,,
949,159,2,,2014-01-23 00:00:00,,
950,166,2,,2014-01-23 00:00:00,,
951,231,2,,2014-01-23 00:00:00,,
952,61,2,,2014-01-23 00:00:00,,
953,89,2,,2014-01-23 00:00:00,,
954,41,2,,2014-01-23 00:00:00,,
955,53,2,,2014-01-23 00:00:00,,
956,65,2,,2014-01-23 00:00:00,,
957,56,2,,2014-01-23 00:00:00,,
958,38,2,,2014-01-23 00:00:00,,
959,71,2,,2014-01-23 00:00:00,,
960,35,2,,2014-01-23 00:00:00,,
961,44,2,,2014-01-23 00:00:00,,
962,43,2,,2014-01-23 00:00:00,,
963,22,2,,2014-01-23 00:00:00,,
964,26,2,,2014-01-23 00:00:00,,
965,192,3,,2014-01-23 00:00:00,,
966,242,3,,2014-01-23 00:00:00,,
967,240,2,,2014-01-23 00:00:00,,
968,140,2,,2014-01-23 00:00:00,,
969,139,3,,2014-01-23 00:00:00,,
970,184,15,,2014-01-23 00:00:00,,
971,242,3,,2014-01-23 00:00:00,,
972,242,3,,2014-01-23 00:00:00,,
973,81,3,,2014-01-23 00:00:00,,
974,239,2,,2014-01-23 00:00:00,,
975,231,2,,2014-01-23 00:00:00,,
977,215,2,,2014-01-23 00:00:00,,
979,203,2,,2014-01-23 00:00:00,,
980,211,2,,2014-01-23 00:00:00,,
981,213,1,,2014-01-23 00:00:00,,
982,213,2,,2014-01-23 00:00:00,,
983,236,2,,2014-01-23 00:00:00,,
984,226,2,,2014-01-23 00:00:00,,
985,2,2,,2014-01-23 00:00:00,,
986,31,2,,2014-01-23 00:00:00,,
987,241,2,,2014-01-23 00:00:00,,
988,234,2,,2014-01-23 00:00:00,,
989,231,2,,2014-01-23 00:00:00,,
990,212,2,,2014-01-23 00:00:00,,
991,6,2,,2014-01-23 00:00:00,,
992,192,2,,2014-01-23 00:00:00,,
993,99,2,,2014-01-23 00:00:00,,
994,194,2,,2014-01-23 00:00:00,,
995,246,2,,2014-01-23 00:00:00,,
996,247,2,,2014-01-23 00:00:00,,
997,246,2,,2014-01-23 00:00:00,,
998,247,2,,2014-01-23 00:00:00,,
999,245,2,,2014-01-23 00:00:00,,
1000,85,2,,2014-01-23 00:00:00,,
1001,170,2,,2014-01-23 00:00:00,,
1002,169,2,,2014-01-23 00:00:00,,
1003,175,2,,2014-01-23 00:00:00,,
1004,46,2,,2014-01-23 00:00:00,,
1005,221,2,,2014-01-23 00:00:00,,
1006,195,2,,2014-01-23 00:00:00,,
1007,174,2,,2014-01-23 00:00:00,,
1008,173,2,,2014-01-23 00:00:00,,
1009,153,2,,2014-01-23 00:00:00,,
1010,159,2,,2014-01-23 00:00:00,,
1011,166,2,,2014-01-23 00:00:00,,
1012,240,2,,2014-01-23 00:00:00,,
1013,190,2,,2014-01-23 00:00:00,,
1014,212,2,,2014-01-23 00:00:00,,
1015,214,2,,2014-01-23 00:00:00,,
1016,167,2,,2014-01-23 00:00:00,,
1017,182,2,,2014-01-23 00:00:00,,
1018,181,2,,2014-01-23 00:00:00,,
1019,184,2,,2014-01-23 00:00:00,,
1020,246,2,,2014-01-23 00:00:00,,
1021,247,2,,2014-01-23 00:00:00,,
1022,170,2,,2014-01-23 00:00:00,,
1025,238,2,,2014-01-23 00:00:00,,
1026,22,2,,2014-01-23 00:00:00,,
1027,26,2,,2014-01-23 00:00:00,,
1028,99,2,,2014-01-23 00:00:00,,
1029,169,2,,2014-01-23 00:00:00,,
1030,170,2,,2014-01-23 00:00:00,,
1031,2,2,,2014-01-23 00:00:00,,
1032,70,2,,2014-01-23 00:00:00,,
1033,88,2,,2014-01-23 00:00:00,,
1034,85,2,,2014-01-23 00:00:00,,
1035,1,2,,2014-01-23 00:00:00,,
1036,4,2,,2014-01-23 00:00:00,,
1037,33,2,,2014-01-23 00:00:00,,
1038,42,2,,2014-01-23 00:00:00,,
1039,15,2,,2014-01-23 00:00:00,,
1040,53,2,,2014-01-23 00:00:00,,
1041,65,2,,2014-01-23 00:00:00,,
1042,8,2,,2014-01-23 00:00:00,,
1043,6,2,,2014-01-23 00:00:00,,
1045,63,2,,2014-01-23 00:00:00,,
1046,44,2,,2014-01-23 00:00:00,,
1047,195,2,,2014-01-23 00:00:00,,
1048,69,2,,2014-01-23 00:00:00,,
1049,50,2,,2014-01-23 00:00:00,,
1050,3,2,,2014-01-23 00:00:00,,
1051,190,2,,2014-01-23 00:00:00,,
1052,82,2,,2014-01-23 00:00:00,,
1053,31,2,,2014-01-23 00:00:00,,
1054,57,2,,2014-01-23 00:00:00,,
1055,235,2,,2014-01-23 00:00:00,,
1056,215,2,,2014-01-23 00:00:00,,
1057,81,2,,2014-01-23 00:00:00,,
1058,167,2,,2014-01-23 00:00:00,,
1060,212,2,,2014-01-23 00:00:00,,
1061,214,2,,2014-01-23 00:00:00,,
1062,198,2,,2014-01-23 00:00:00,,
1063,199,2,,2014-01-23 00:00:00,,
1064,246,2,,2014-01-23 00:00:00,,
1065,247,2,,2014-01-23 00:00:00,,
1066,192,2,,2014-01-23 00:00:00,,
1067,193,2,,2014-01-23 00:00:00,,
1068,148,3,,2014-01-23 00:00:00,,
1069,104,2,,2014-01-23 00:00:00,,
1070,9,3,,2014-01-23 00:00:00,,
1071,237,10,,2014-01-23 00:00:00,,
1072,249,2,,2014-01-23 00:00:00,,
1073,170,2,,2014-01-23 00:00:00,,
1074,251,2,,2014-01-23 00:00:00,,
1075,250,2,,2014-01-23 00:00:00,,
1076,252,2,,2014-01-23 00:00:00,,
1079,252,2,,2014-01-23 00:00:00,,
1080,175,2,,2014-01-23 00:00:00,,
1081,234,2,,2014-01-23 00:00:00,,
1082,225,2,,2014-01-23 00:00:00,,
1083,248,2,,2014-01-23 00:00:00,,
1084,233,2,,2014-01-23 00:00:00,,
1085,250,2,,2014-01-23 00:00:00,,
1086,252,2,,2014-01-23 00:00:00,,
1087,252,2,,2014-01-23 00:00:00,,
1088,231,2,,2014-01-23 00:00:00,,
1089,251,2,,2014-01-23 00:00:00,,
1090,226,2,,2014-01-23 00:00:00,,
1091,251,2,,2014-01-23 00:00:00,,
1092,2,2,,2014-01-23 00:00:00,,
1093,32,2,,2014-01-23 00:00:00,,
1094,238,2,,2014-01-23 00:00:00,,
1095,228,1,,2014-01-23 00:00:00,,
1096,253,2,,2014-01-23 00:00:00,,
1097,257,2,,2014-01-23 00:00:00,,
1098,258,2,,2014-01-23 00:00:00,,
1099,177,2,,2014-01-23 00:00:00,,
1100,42,2,,2014-01-23 00:00:00,,
1101,33,2,,2014-01-23 00:00:00,,
1102,259,2,,2014-01-23 00:00:00,,
1103,255,2,,2014-01-23 00:00:00,,
1104,260,2,,2014-01-23 00:00:00,,
1105,260,2,,2014-01-23 00:00:00,,
1106,145,2,,2014-01-23 00:00:00,,
1107,258,2,,2014-01-23 00:00:00,,
1108,257,2,,2014-01-23 00:00:00,,
1109,261,2,,2014-01-23 00:00:00,,
1110,261,1,,2014-01-23 00:00:00,,
1111,260,2,,2014-01-23 00:00:00,,
1112,214,2,,2014-01-23 00:00:00,,
1113,250,2,,2014-01-23 00:00:00,,
1114,252,2,,2014-01-23 00:00:00,,
1115,212,2,,2014-01-23 00:00:00,,
1116,152,3,,2014-01-23 00:00:00,,
1117,147,3,,2014-01-23 00:00:00,,
1118,262,2,,2014-01-23 00:00:00,,
1119,262,2,,2014-01-23 00:00:00,,
1120,254,2,,2014-01-23 00:00:00,,
1121,262,2,,2014-01-23 00:00:00,,
1122,233,2,,2014-01-23 00:00:00,,
1123,253,2,,2014-01-23 00:00:00,,
1124,263,2,,2014-01-23 00:00:00,,
1125,257,2,,2014-01-23 00:00:00,,
1126,250,2,,2014-01-23 00:00:00,,
1127,259,2,,2014-01-23 00:00:00,,
1130,258,2,,2014-01-23 00:00:00,,
1131,261,2,,2014-01-23 00:00:00,,
1132,255,2,,2014-01-23 00:00:00,,
1133,251,2,,2014-01-23 00:00:00,,
1134,262,2,,2014-01-23 00:00:00,,
1135,257,2,,2014-01-23 00:00:00,,
1136,258,2,,2014-01-23 00:00:00,,
1137,263,1,,2014-01-23 00:00:00,,
1138,264,2,,2014-01-23 00:00:00,,
1139,256,2,,2014-01-23 00:00:00,,
1140,253,2,,2014-01-23 00:00:00,,
1141,263,2,,2014-01-23 00:00:00,,
1142,259,2,,2014-01-23 00:00:00,,
1143,69,2,,2014-01-23 00:00:00,,
1144,134,2,,2014-01-23 00:00:00,,
1145,264,2,,2014-01-23 00:00:00,,
1146,265,2,,2014-01-23 00:00:00,,
1147,262,2,,2014-01-23 00:00:00,,
1148,257,2,,2014-01-23 00:00:00,,
1149,252,2,,2014-01-23 00:00:00,,
1150,250,2,,2014-01-23 00:00:00,,
1151,261,2,,2014-01-23 00:00:00,,
1152,255,2,,2014-01-23 00:00:00,,
1153,252,2,,2014-01-23 00:00:00,,
1154,250,2,,2014-01-23 00:00:00,,
1155,259,2,,2014-01-23 00:00:00,,
1156,257,2,,2014-01-23 00:00:00,,
1157,263,2,,2014-01-23 00:00:00,,
1158,259,2,,2014-01-23 00:00:00,,
1159,91,2,,2014-01-23 00:00:00,,
1160,82,2,,2014-01-23 00:00:00,,
1161,234,2,,2014-01-23 00:00:00,,
1162,266,2,,2014-01-23 00:00:00,,
1163,147,2,,2014-01-23 00:00:00,,
1164,90,2,,2014-01-23 00:00:00,,
1165,262,2,,2014-01-23 00:00:00,,
1166,263,2,,2014-01-23 00:00:00,,
1167,257,2,,2014-01-23 00:00:00,,
1168,259,2,,2014-01-23 00:00:00,,
1169,263,2,,2014-01-23 00:00:00,,
1170,242,10,,2014-01-23 00:00:00,,
1171,268,2,,2014-01-23 00:00:00,,
1172,264,16,,2014-01-23 00:00:00,,
1173,52,2,,2014-01-23 00:00:00,,
1174,225,2,,2014-01-23 00:00:00,,
1175,270,2,,2014-01-23 00:00:00,,
1176,256,2,,2014-01-23 00:00:00,,
1177,261,2,,2014-01-23 00:00:00,,
1178,262,2,,2014-01-23 00:00:00,,
1179,248,2,,2014-01-23 00:00:00,,
1180,264,2,,2014-01-23 00:00:00,,
1181,265,3,,2014-01-23 00:00:00,,
1182,256,2,,2014-01-23 00:00:00,,
1183,264,2,,2014-01-23 00:00:00,,
1184,270,2,,2014-01-23 00:00:00,,
1185,270,2,,2014-01-23 00:00:00,,
1186,247,2,,2014-01-23 00:00:00,,
1187,198,2,,2014-01-23 00:00:00,,
1188,258,2,,2014-01-23 00:00:00,,
1189,257,2,,2014-01-23 00:00:00,,
1191,262,2,,2014-01-23 00:00:00,,
1192,271,2,,2014-01-23 00:00:00,,
1193,269,2,,2014-01-23 00:00:00,,
1195,270,2,,2014-01-23 00:00:00,,
1196,268,2,,2014-01-23 00:00:00,,
1197,214,2,,2014-01-23 00:00:00,,
1198,212,2,,2014-01-23 00:00:00,,
1200,63,2,,2014-01-23 00:00:00,,
1201,214,1,,2014-01-23 00:00:00,,
1202,270,2,,2014-01-23 00:00:00,,
1203,91,2,,2014-01-23 00:00:00,,
1204,240,2,,2014-01-23 00:00:00,,
1205,247,2,,2014-01-23 00:00:00,,
1206,252,2,,2014-01-23 00:00:00,,
1208,263,2,,2014-01-23 00:00:00,,
1209,91,2,,2014-01-23 00:00:00,,
1211,252,2,,2014-01-23 00:00:00,,
1212,256,2,,2014-01-23 00:00:00,,
1213,264,2,,2014-01-23 00:00:00,,
1214,268,2,,2014-01-23 00:00:00,,
1215,270,2,,2014-01-23 00:00:00,,
1216,254,2,,2014-01-23 00:00:00,,
1217,262,2,,2014-01-23 00:00:00,,
1218,259,2,,2014-01-23 00:00:00,,
1219,263,2,,2014-01-23 00:00:00,,
1220,257,2,,2014-01-23 00:00:00,,
1221,258,2,,2014-01-23 00:00:00,,
1222,91,2,,2014-01-23 00:00:00,,
1223,266,2,,2014-01-23 00:00:00,,
1224,269,2,,2014-01-23 00:00:00,,
1225,268,2,,2014-01-23 00:00:00,,
1226,105,2,,2014-01-23 00:00:00,,
1227,238,2,,2014-01-23 00:00:00,,
1228,235,2,,2014-01-23 00:00:00,,
1229,265,3,,2014-01-23 00:00:00,,
1230,272,15,,2014-01-23 00:00:00,,
1231,101,2,,2014-01-23 00:00:00,,
1232,6,2,,2014-01-23 00:00:00,,
1233,273,2,,2014-01-23 00:00:00,,
1234,269,2,,2014-01-23 00:00:00,,
1235,268,2,,2014-01-23 00:00:00,,
1236,270,2,,2014-01-23 00:00:00,,
1237,22,2,,2014-01-23 00:00:00,,
1238,26,2,,2014-01-23 00:00:00,,
1239,91,2,,2014-01-23 00:00:00,,
1240,82,2,,2014-01-23 00:00:00,,
1241,238,2,,2014-01-23 00:00:00,,
1242,235,2,,2014-01-23 00:00:00,,
1243,272,15,,2014-01-23 00:00:00,,
1244,271,2,,2014-01-23 00:00:00,,
1245,168,2,,2014-01-23 00:00:00,,
1246,278,3,,2014-01-23 00:00:00,,
1247,278,2,,2014-01-23 00:00:00,,
1248,270,2,,2014-01-23 00:00:00,,
1249,269,2,,2014-01-23 00:00:00,,
1250,271,2,,2014-01-23 00:00:00,,
1251,268,2,,2014-01-23 00:00:00,,
1252,288,2,,2014-01-23 00:00:00,,
1253,287,2,,2014-01-24 00:00:00,,
1254,277,2,,2014-01-24 00:00:00,,
1256,270,2,,2014-01-24 00:00:00,,
1257,267,2,,2014-01-24 00:00:00,,
1258,265,3,,2014-01-24 00:00:00,,
1259,278,2,,2014-01-24 00:00:00,,
1260,279,2,,2014-01-24 00:00:00,,
1261,286,2,,2014-01-24 00:00:00,,
1262,272,15,,2014-01-24 00:00:00,,
1263,270,2,,2014-01-24 00:00:00,,
1264,268,2,,2014-01-24 00:00:00,,
1265,287,2,,2014-01-24 00:00:00,,
1266,277,2,,2014-01-24 00:00:00,,
1267,268,2,,2014-01-24 00:00:00,,
1268,270,2,,2014-01-24 00:00:00,,
1269,286,2,,2014-01-24 00:00:00,,
1270,279,2,,2014-01-24 00:00:00,,
1271,75,1,,2014-01-24 00:00:00,,
1272,270,2,,2014-01-24 00:00:00,,
1273,25,2,,2014-01-24 00:00:00,,
1274,39,2,,2014-01-24 00:00:00,,
1275,271,1,,2014-01-24 00:00:00,,
1276,99,2,,2014-01-24 00:00:00,,
1277,191,16,,2014-01-24 00:00:00,,
1278,293,2,,2014-01-24 00:00:00,,
1279,54,2,,2014-01-24 00:00:00,,
1280,293,2,,2014-01-24 00:00:00,,
1281,293,2,,2014-01-24 00:00:00,,
1282,295,2,,2014-01-24 00:00:00,,
1283,294,2,,2014-01-24 00:00:00,,
1284,296,2,,2014-01-24 00:00:00,,
1285,109,2,,2014-01-24 00:00:00,,
1286,76,2,,2014-01-24 00:00:00,,
1287,297,2,,2014-01-24 00:00:00,,
1288,297,2,,2014-01-24 00:00:00,,
1289,297,16,,2014-01-24 00:00:00,,
1290,293,2,,2014-01-24 00:00:00,,
1291,295,3,,2014-01-24 00:00:00,,
1292,294,3,,2014-01-24 00:00:00,,
1293,296,3,,2014-01-24 00:00:00,,
1294,299,2,,2014-01-24 00:00:00,,
1295,293,2,,2014-01-24 00:00:00,,
1296,252,2,,2014-01-24 00:00:00,,
1297,299,2,,2014-01-24 00:00:00,,
1298,262,1,,2014-01-24 00:00:00,,
1299,211,2,,2014-01-24 00:00:00,,
1300,293,2,,2014-01-24 00:00:00,,
1301,299,2,,2014-01-24 00:00:00,,
1302,287,2,,2014-01-24 00:00:00,,
1303,287,1,,2014-01-24 00:00:00,,
1304,298,2,,2014-01-24 00:00:00,,
1305,298,2,,2014-01-24 00:00:00,,
1306,297,2,,2014-01-24 00:00:00,,
1307,293,2,,2014-01-24 00:00:00,,
1308,82,2,,2014-01-24 00:00:00,,
1309,299,2,,2014-01-24 00:00:00,,
1310,295,2,,2014-01-24 00:00:00,,
1311,299,2,,2014-01-24 00:00:00,,
1313,294,2,,2014-01-24 00:00:00,,
1314,295,2,,2014-01-24 00:00:00,,
1315,296,2,,2014-01-24 00:00:00,,
1316,294,2,,2014-01-24 00:00:00,,
1317,293,2,,2014-01-24 00:00:00,,
1318,299,2,,2014-01-24 00:00:00,,
1319,82,2,,2014-01-24 00:00:00,,
1320,298,2,,2014-01-24 00:00:00,,
1321,297,2,,2014-01-24 00:00:00,,
1322,300,2,,2014-01-24 00:00:00,,
1323,290,15,,2014-01-24 00:00:00,,
1324,234,2,,2014-01-24 00:00:00,,
1325,300,2,,2014-01-24 00:00:00,,
1329,22,2,,2014-01-24 00:00:00,,
1330,26,2,,2014-01-24 00:00:00,,
1331,252,2,,2014-01-24 00:00:00,,
1332,250,2,,2014-01-24 00:00:00,,
1333,299,2,,2014-01-24 00:00:00,,
1334,117,2,,2014-01-24 00:00:00,,
1335,76,2,,2014-01-24 00:00:00,,
1336,272,15,,2014-01-24 00:00:00,,
1337,290,15,,2014-01-24 00:00:00,,
1338,262,2,,2014-01-24 00:00:00,,
1339,304,16,,2014-01-24 00:00:00,,
1340,283,16,,2014-01-24 00:00:00,,
1341,280,16,,2014-01-24 00:00:00,,
1342,284,16,,2014-01-24 00:00:00,,
1343,158,16,,2014-01-24 00:00:00,,
1344,285,16,,2014-01-24 00:00:00,,
1345,308,16,,2014-01-24 00:00:00,,
